can_smiles,bde_gnn,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,NumRotatableBonds,fr_aryl_methyl,fr_NH1,fr_NH2,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,MaxPartialCharge,MinPartialCharge,MinEStateIndex,TPSA,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,NPR1,NPR2,PMI3,PBF,Nper,OB,C,H,O,N,N_NO2,O_NO2,c_3NO2,c_2NO2,NO2_content,benzene,ring_content,Td
O=[N+]([O-])c1ncn(C([N+](=O)[O-])[N+](=O)[O-])n1,105.332535,0,12,0,0,0,0,1,9,0,12,1,4,0,0,0,3,0,0,0.5670384533616604,-0.389691434,-2.410925926,160.13,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.55,-2.410925926,0,0,0,-0.941018519,0,0,0,0,0,0,0,0,0,0,0,6.021018518518519,0,-3.523548753,0.1925925925925926,0,0,30.555941043083894,0,0,0,0,0,0,0.3081548591348408,0.9318148761114108,1470.8843758625846,0.6331831641825739,0.3851709195955705,-0.073365889,3,2,6,6,0,0,0,1,0.7333333333333333,0,0.3333333333333333,130.5
O=[N+]([O-])c1ncn(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n1,137.0809,1,16,0,0,0,0,1,12,1,16,1,7,0,1,0,4,0,0,0.718465634625263,-0.389690744,-3.74927603,215.3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,4,1,0,0,4,0,0,0,0,0,0,0,0,-1.402267574,0,0,0.6693754724111867,0,0,0,0,-0.896843348,0,-3.74927603,0,0,0,0,1.8184722222222225,0,0,0,0,6.250039682539683,0,-6.109167611,0.4200231481481484,0,0,41.95815535241874,0,0,0,0,0,0,0.2086771854150792,0.9576791489765866,3376.804336903028,0.5462715624204862,0.3833988306335666,-0.109542523,4,4,8,8,0,0,1,0,0.7,0,0.25,141
O=[N+]([O-])c1nn(/N=N/n2nc([N+](=O)[O-])c(Cl)c2[N+](=O)[O-])c([N+](=O)[O-])c1Cl,245.99857,0,18,0,0,0,0,2,14,0,20,2,6,0,0,0,4,0,0,0.4417449374281662,-0.357699007,-1.186227184,232.92,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-6.626397882,0,0,0,0,0,0,0,0,0,0,6.066370622323003,6.180323444192492,0,-4.67915309,-0.044423658,0,0,43.21831278409742,0,0,0,10.8888772178599,0,0,0.191445881966872,0.8309006648852706,7515.96455117346,0.3339169914722675,0.3406044268843938,-0.155704881,6,0,8,10,0,0,0,0,0.6153846153846154,0,0.3846153846153846,251
O=[N+]([O-])c1nn([N+](=O)[O-])c2c([N+](=O)[O-])nn([N+](=O)[O-])c12,142.98578,0,16,0,0,0,0,2,12,0,16,2,4,0,0,0,4,0,0,0.4268679147413388,-0.357681929,-1.311211262,208.2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.594444444,-2.104814815,0,0,0,0,0,0,0,0,0,0,5.766481481481481,0,-5.134845049,-0.613888889,0,0,42.67408919123204,0,0,0,0,0,0,0.4110776858695361,0.6475574588854184,2486.120625333563,0.3653267178948637,0.3887647001652248,0,4,0,8,8,2,0,0,0,0.8,0,0.5,145
O=[N+]([O-])c1nn(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c(-c2c([N+](=O)[O-])c([N+](=O)[O-])nn2C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1[N+](=O)[O-],109.41888,0,34,0,0,0,0,2,24,0,34,2,13,0,0,0,10,0,0,0.8379184776276171,-0.357561688,-5.493441515,467.0399999999999,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,10,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.99893141,0,-10.98688303,0,0,0,0,0,0,0,0,0,4.727290249433106,0,-24.18443059,-3.225986395,0,0,116.08447058453012,0,0,0,0,0,0,0.7933308460653189,0.994943948199082,5795.0004343558285,1.4945870090648543,0.3201745931659058,0.1045468059317243,8,0,20,14,0,0,2,0,0.8571428571428571,0,0.238095238095238,125
O=[N+]([O-])c1nn(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c(-c2n[nH]c([N+](=O)[O-])c2[N+](=O)[O-])c1[N+](=O)[O-],128.7336,1,25,0,0,0,0,2,17,1,25,2,9,0,1,0,7,0,0,0.8379197971709735,-0.357668715,-4.934571759,348.4799999999999,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,2,0,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.20576294,0,-4.934571759,0,0,0,0,0,1.390753968253968,0,0,0,5.535470521541949,0,-13.45202601,-1.073248299,0,0,78.74469226347948,0,0,0,0,0,0,0.525706827025214,0.7120879247408989,5161.846102551217,0.8910438882201566,0.3325071035608486,-0.017273096,7,1,14,11,0,0,1,0,0.8125,0,0.3125,150
O=[N+]([O-])c1nn(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c2c([N+](=O)[O-])nn(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c12,123.46453,0,28,0,0,0,0,2,20,0,28,2,10,0,0,0,8,0,0,0.8379698513044211,-0.357685469,-5.03606883,380.75999999999993,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,8,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.415833333,-4.200509259,-10.07213766,0,0,0,0,0,0,0,0,0,5.079667422524565,0,-17.86132275,-2.375600907,0,0,90.50620157785336,0,0,0,0,0,0,0.3714864742102793,0.8463725276355201,5842.111516998037,0.8577983090423105,0.3386181958906261,0.1289974079583337,6,0,16,12,0,0,2,0,0.8235294117647058,0,0.2941176470588235,160
O=[N+]([O-])c1nn(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc1-c1nn(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc1[N+](=O)[O-],139.43471,0,30,0,0,0,0,2,22,0,30,2,11,0,0,0,8,0,0,0.853290241522872,-0.357684716,-4.81939366,406.5399999999999,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,4,0,8,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.628142479,0,-9.63878732,0,0,0,0,0,0,0,0,0,10.599615457294028,0,-16.93859065,-2.212365835,0,0,89.4924687447293,0,0,0,0,0,0,0.2604559150618216,0.918538941370216,8858.250930175975,0.9117281816264772,0.3739401848332911,0.1221029174965848,6,0,16,14,0,0,2,0,0.7777777777777778,0,0.2777777777777778,141
O=[N+]([O-])c1nn(C(F)([N+](=O)[O-])[N+](=O)[O-])c2c([N+](=O)[O-])nn(C(F)([N+](=O)[O-])[N+](=O)[O-])c12,137.03004,0,22,0,0,0,0,2,16,0,24,2,8,0,0,0,6,0,0,0.7522038546818841,-0.357685506,-5.201052532,294.48,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.190648148,-3.984583333,-10.40210506,0,0,0,0,0,0,0,0,0,4.96286470143613,0,-13.04915848,-2.384104308,0,0,65.60620795540439,0,0,29.001985386747293,0,0,0,0.3677075680028225,0.8369864837629695,4878.546772851686,0.7788100533944515,0.3166561114629511,0,6,0,12,10,0,0,0,2,0.7333333333333333,0,0.3333333333333333,213
O=[N+]([O-])c1nn(Cc2nnc(Cn3nc([N+](=O)[O-])c([N+](=O)[O-])c3[N+](=O)[O-])n2/N=N/n2c(Cn3nc([N+](=O)[O-])c([N+](=O)[O-])c3[N+](=O)[O-])nnc2Cn2nc([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],276.63397,0,52,0,0,0,0,6,40,0,52,6,22,0,0,0,12,0,0,0.4981460777791828,-0.357621116,-1.842731299,675.0999999999998,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,8,0,12,6,0,0,12,0,0,0,0,0,0,0,0,-5.833192337,0,0,0,0,0,0,0,-25.70907801,0,0,0,0,0,0,0,0,0,0,7.218317586293777,26.888690040642256,0,-18.88896822,-0.150956122,0,0,141.57092686041048,0,0,0,0,0,0,0.714000157139221,0.9656826817818168,25384.87892957438,2.243936707013509,0.3826421046877563,-0.312360902,20,8,24,28,0,0,0,0,0.6666666666666666,0,0.4166666666666667,151
O=[N+]([O-])c1nn(Cc2nnn[nH]2)c([N+](=O)[O-])c1[N+](=O)[O-],276.6204,1,15,0,0,0,0,2,11,1,15,2,5,0,1,0,3,0,0,0.498146074244183,-0.357621116,-1.298634732,201.7,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,-0.460324074,0,0,0,0,0,0,0,-3.666532502,0,0,0,0,0,0,0,2.243586545729402,0,0,0,13.032056563366089,0,-3.554957483,0.4706944444444443,0,0,32.30107158604183,0,0,0,0,0,0,0.3499033138084894,0.7722901427942128,2636.024188834176,0.6607021654670001,0.4418943942539701,-0.308624656,5,3,6,9,0,0,0,0,0.6,0,0.5,155
O=[N+]([O-])c1nn(Cc2nnn[nH]2)c([N+](=O)[O-])c1Cl,299.0895,1,12,0,0,0,0,2,9,1,13,2,4,0,1,0,2,0,0,0.4387063754002628,-0.357763734,-0.912232615,158.56,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,4,0,2,1,0,0,2,0,0,0,1,0,0,0,0,-0.239212963,0,0,0,0,0,0,0,-1.985882464,0,0,0,0,0,0,0,2.3411276455026453,0,0,0,13.433586860670191,0,-1.781150794,0.7387499999999998,0,0,21.369724190602167,0,0,0,5.53111111111111,0,0,0.340563381470555,0.7687734359406224,2468.3017389074625,0.6307131416140282,0.4078897532266994,-0.437024736,5,3,4,8,0,0,0,0,0.4444444444444444,0,0.5555555555555556,247
O=[N+]([O-])c1nn(Cc2noc(/N=N/c3nc(Cn4nc([N+](=O)[O-])c([N+](=O)[O-])c4[N+](=O)[O-])no3)n2)c([N+](=O)[O-])c1[N+](=O)[O-],284.37,0,30,0,0,0,0,4,24,0,30,4,12,0,0,0,6,0,0,0.4981460877973301,-0.357621116,-1.481242919,397.0399999999999,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,6,0,6,2,0,0,6,0,2,0,0,0,0,0,0,-1.647534989,0,0,0,0,0,0,0,-10.72105456,0,0,0,0,0,0,0,0,0,0,6.810986190670534,20.45732905601025,0,-7.879365544,0.5465773603993715,0,0,66.86052411060703,0,9.378680930815465,0,0,0,0,0.1829199437479558,0.9534879454052408,21049.677908476016,1.1697808838407069,0.3756737809888938,-0.322006098,12,4,14,16,0,0,0,0,0.5714285714285714,0,0.4761904761904761,250.2
O=[N+]([O-])c1nn(CCn2nc([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],265.63376,0,22,0,0,0,0,2,16,0,22,2,9,2,0,0,6,0,0,0.4981312574235754,-0.357621254,-1.572290617,294.48,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,6,0,0,0,0,0,0,0,0,-1.857496221,0,0,0,0,0,0,0,-9.053590955,0,0,0,0,0,0,0,0,0,0,0,6.193487024439405,0,-8.38884116,0.2764663643235072,0,0,65.91498747351201,0,0,0,0,0,0,0.1983998444073483,0.8295722740414052,8385.161777803905,0.4813582943933761,0.3239405985496715,-0.222130696,8,4,12,10,0,0,0,0,0.8,0,0.3333333333333333,250
O=[N+]([O-])c1nn(CN(Cn2nc([N+](=O)[O-])c([N+](=O)[O-])c2Cl)[N+](=O)[O-])c(Cl)c1[N+](=O)[O-],209.46191,0,20,0,0,0,0,2,14,0,22,2,9,0,0,0,5,0,0,0.4690535333028128,-0.357561345,-1.294726662,254.58,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,0,0,5,0,0,0,2,0,0,0,0,-2.114489166,0,0,0,0,0,0,0,-6.903462163,0,0,0,0,0,0,0,0,0,0,0,6.429452632905013,0.123673469387755,-6.080685731,0.6683578987150418,0,0,54.90767063804401,0,0,0,11.284034005160748,0,0,0.231683514679573,0.8704362913492396,8562.964787655754,0.891094095622196,0.2971856518767273,-0.271712596,8,4,10,10,1,0,0,0,0.6666666666666666,0,0.3333333333333333,354
O=[N+]([O-])c1nn(CN(Cn2nc([N+](=O)[O-])c(Cl)c2[N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c1Cl,193.51547,0,20,0,0,0,0,2,14,0,22,2,9,0,0,0,5,0,0,0.4387832337196585,-0.357763018,-1.212016251,254.58,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,0,0,5,0,0,0,2,0,0,0,0,-2.362491497,0,0,0,0,0,0,0,-6.719145837,0,0,0,0,0,0,0,0,0,0,0,6.405767790655356,0.0278861174099269,-5.957373894,0.3782139707734946,0,0,55.21055923550422,0,0,0,11.028247099999742,0,0,0.201283144789582,0.8981508707554798,8848.592952951652,0.7994465983490086,0.2971856518767273,-0.271712596,8,4,10,10,1,0,0,0,0.6666666666666666,0,0.3333333333333333,252
O=[N+]([O-])c1nn(Cn2nc([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],265.63376,0,22,0,0,0,0,2,16,0,22,2,8,0,0,0,6,0,0,0.4983222313898717,-0.357619459,-1.681658688,294.48,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,6,0,0,0,0,0,0,0,0,-1.406759259,0,0,0,0,0,0,0,-9.812738305,0,0,0,0,0,0,0,0,0,0,0,5.975287226001512,0,-8.883939279,-0.187067271,0,0,65.9076084446124,0,0,0,0,0,0,0.3222421505662619,0.9377046059464637,5563.196958373094,0.9678661175661988,0.3348072825366911,-0.114791068,7,2,12,10,0,0,0,0,0.8275862068965517,0,0.3448275862068966,205
O=[N+]([O-])c1nn(O)c2c([N+](=O)[O-])nn(O)c12,300.08286,2,12,0,0,0,0,2,10,2,12,2,2,0,0,0,2,0,0,0.4256116578558881,-0.394884365,-1.020655707,162.38000000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.887777778,-1.307037037,0,0,0,0,0,0,0,0,0,0,6.002037037037037,0,-2.041311413,-0.156111111,0,18.232407407407408,20.91222978080121,0,0,0,0,0,0,0.2952698669878666,0.7494173101310709,1674.6168613439297,0.3089563522536689,0.3650650163410054,-0.208608581,4,2,6,6,0,0,0,0,0.5,0,0.625,296
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])-c1c([N+](=O)[O-])c([N+](=O)[O-])nn1CC2,264.16638,0,16,0,1,1,0,2,12,0,16,3,4,2,0,0,4,0,0,0.4680065703423041,-0.35756177,-1.115887188,208.2,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,-0.26388511,0,0,0,0,0,0,0,-5.517224112,0,0,0,0,0,0,0,0,0,0,0,6.934563492063492,0,-4.445250693,1.6746145124716556,0,0,44.30859095490048,0,0,0,0,0,0,0.2883334851096616,0.7645029630642025,3730.7989309105615,0.3859798483279853,0.329249076926695,-0.470355824,8,4,8,8,0,0,0,0,0.6666666666666666,0,0.6666666666666666,261
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])-c1c([N+](=O)[O-])c([N+](=O)[O-])nn1CCC2,264.1667,0,16,0,1,1,0,2,12,0,16,3,4,2,0,0,4,0,0,0.4680051778731914,-0.35756177,-1.104999055,208.2,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0.16927343159486,0,0,0,0,0,0,0,-5.473798186,0,0,0,0,0,0,0,0,0,0,0,7.054563492063492,0,-4.397064752,1.7371145124716556,0,0,44.70495575081885,0,0,0,0,0,0,0.3464014567897779,0.7467536240757539,3777.069386185792,0.5997550698831009,0.3162099973178616,-0.587247138,9,6,8,8,0,0,0,0,0.64,0,0.4,280
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])Nc1c([N+](=O)[O-])c([N+](=O)[O-])nn1C2,259.1891,1,17,0,1,1,0,2,13,1,17,3,4,0,1,0,4,0,0,0.469768531877497,-0.357560996,-1.092502047,220.23,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,-0.526759259,0,0,0,0,0,0,0,-5.237213299,0,0,0,0,0,0,2.1996296296296296,0,0,0,0,6.823762282690854,0,-4.359128559,1.5073771730914591,0,0,43.79616601578904,0,0,0,0,0,0,0.1841284880187625,0.8296128398160738,4918.587179688141,0.2183602243735485,0.3693325047778729,-0.351745243,7,3,8,9,0,0,0,0,0.6666666666666666,0,0.6666666666666666,261
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])Nc1c([N+](=O)[O-])c([N+](=O)[O-])nn1CC2,259.1891,1,17,0,1,1,0,2,13,1,17,3,4,2,1,0,4,0,0,0.4696835751917793,-0.357561004,-1.073829995,220.23,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,-0.38888511,0,0,0,0,0,0,0,-5.161912845,0,0,0,0,0,0,2.2621296296296296,0,0,0,0,6.989512786596119,0,-4.294006677,1.7510034013605444,0,0,44.171079407071474,0,0,0,0,0,0,0.1973395971543894,0.8340929348059253,5115.561528968947,0.392120286400866,0.3547467080350129,-0.472995611,8,5,8,9,0,0,0,0,0.64,0,0.4,307
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])Nc1c([N+](=O)[O-])c([N+](=O)[O-])nn1CCC2,259.1891,1,17,0,1,1,0,2,13,1,17,3,4,2,1,0,4,0,0,0.4696821791535365,-0.357561004,-1.063625913,220.23,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0.1284467120181405,0,0,0,0,0,0,0,-5.130060994,0,0,0,0,0,0,2.3021296296296296,0,0,0,0,7.085068342151676,0,-4.25319035,1.837947845804989,0,0,44.514829407071474,0,0,0,0,0,0,0.332674054685901,0.7923638944547643,4431.140803515971,0.756462007345972,0.3412691963922971,-0.585032908,9,7,8,9,0,0,0,0,0.6153846153846154,0,0.3846153846153846,276
O=[N+]([O-])c1nn2nnn3nc([N+](=O)[O-])c([N+](=O)[O-])c3c2c1[N+](=O)[O-],244.20467,0,18,0,0,0,0,3,14,0,18,3,4,0,0,0,4,0,0,0.4703977601895229,-0.357560828,-1.263378685,232.94,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.003057445,-1.65,0,0,0,0,0,0,0,0,0,0,12.874743008314436,0,-4.85191736,0.5912811791383221,0,0,44.01947530864199,0,0,0,0,0,0,0.2832362057581825,0.7576258593344812,3678.389484298762,0.2574899238963344,0.4116097469188068,-0.188164456,6,0,8,10,0,0,0,0,0.6666666666666666,0,0.6666666666666666,233
O=[N+]([O-])c1nnc(Nn2cnnn2)[nH]1,274.05695,2,11,0,0,0,0,2,9,2,11,2,3,0,2,0,1,0,0,0.457218224014863,-0.389773917,-0.696658163,140.34,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.258287037037037,0,0,0,0,-0.38465325,0,0,0,0,0,0,2.506111111111111,2.302083333333333,0,0,0,16.805632401108593,0,-0.696658163,1.115316515495087,0,0,10.21360717435122,0,0,0,0,0,0,0.1594110750834364,0.8405890583246494,1719.8461352097074,0.0007456450568415,0.6392110309560768,-0.446433101,3,3,2,9,0,0,0,0,0.2857142857142857,0,0.7142857142857143,186
O=[N+]([O-])c1nnn(C([N+](=O)[O-])[N+](=O)[O-])n1,140.87433,0,13,0,0,0,0,1,10,0,13,1,4,0,0,0,3,0,0,0.5824275715041686,-0.389644334,-2.522037037,173.02000000000004,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-2.522037037,0,0,0,-1.05212963,0,0,0,0,0,0,0,0,0,0,0,8.470740740740741,0,-3.711048753,-0.057407407,0,0,30.4359410430839,0,0,0,0,0,0,0.3245925015363401,0.9586278766438516,1430.6318565312313,0.7514415047672371,0.4473394713177798,0.1095525235880277,2,1,6,7,0,0,0,1,0.7333333333333333,0,0.3333333333333333,109.3
O=[N+]([O-])c1nnn(C(CO)([N+](=O)[O-])[N+](=O)[O-])n1,161.5291,1,14,0,0,0,0,1,11,1,14,1,5,0,0,0,3,0,0,0.613320822569522,-0.389644333,-3.332083333,193.25,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,3,0,0,0,0,0,0,0,0,-1.596712018,0,0,0,0,0,0,0,-1.160625,0,-3.332083333,0,0,0,0,0,0,0,0,0,8.41863425925926,0,-4.122681406,-0.231018519,0,8.736864134542706,31.35214427437642,0,0,0,0,0,0,0.3322044381126713,0.931396408449067,1729.9635036344669,0.8395595461488379,0.3934178780324288,-0.032115745,3,3,7,7,0,0,0,1,0.6470588235294118,0,0.2941176470588235,123.9
O=[N+]([O-])c1nnn(Cc2ncon2)n1,288.4853,0,10,0,0,0,0,2,9,0,10,2,3,0,0,0,1,0,0,0.5142632241686274,-0.389644376,-0.736383456,125.66,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.0806944444444441,0,0,1.1395581380700426,0,0,0,0,-0.244636243,0,0,0,0,0,0,0,0,0,0,0,17.246159297052152,0,-0.736383456,1.0029629629629628,0,0,10.194152179390276,0,4.456673831569665,0,0,0,0,0.1971547788206102,0.9305512182310788,1529.7860283808538,0.7533694643182264,0.4971742240530859,-0.527613462,4,3,3,7,0,0,0,0,0.2857142857142857,0,0.7142857142857143,241.1
O=[N+]([O-])c1nnn(Cc2noc(C(F)(F)F)n2)n1,281.0778,0,10,0,0,0,0,2,9,0,13,2,3,0,0,0,1,0,0,0.5142632241744478,-0.389644376,-4.756903108,125.66,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,1,3,0,0,0,0,0,-0.430138889,0,0,0,0,0,0,0,-2.684002097,0,-4.756903108,0,0,0,0,0,0,0,0,0,15.603007487717308,0,-0.901915864,0.6697826908541193,0,0,10.23097401729797,0,3.9462571649029994,36.34196457983254,0,0,0,0.2106853244217489,0.894296457183818,2975.4466707482693,0.682758632807872,0.3696564835106805,-0.482816632,5,2,3,7,0,0,0,0,0.2222222222222222,0,0.5555555555555556,261.6
O=[N+]([O-])c1nnn2c1-c1c([N+](=O)[O-])nnn1CC2,305.06226,0,12,0,1,1,0,2,10,0,12,3,2,2,0,0,2,0,0,0.4200101483666524,-0.357684843,-0.744822373,147.7,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0.5906500377928947,0,0,0,0,0,0,0,-1.158703704,0,0,0,0,0,0,0,0,0,0,0,13.978049886621315,0,-1.489644747,2.479814814814815,0,0,21.633250188964475,0,0,0,0,0,0,0.5344261387502298,0.5355304944925228,1770.5202497357457,0.3990051836882085,0.444180051556613,-0.634542931,6,4,4,8,0,0,0,0,0.4444444444444444,0,0.8888888888888888,277
O=[N+]([O-])c1nnn2c1-c1c([N+](=O)[O-])nnn1CCC2,305.06253,0,12,0,1,1,0,2,10,0,12,3,2,2,0,0,2,0,0,0.4200089504507311,-0.357684843,-0.730933485,147.7,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1.313892668178382,0,0,0,0,0,0,0,-1.124537037,0,0,0,0,0,0,0,0,0,0,0,14.181383219954649,0,-1.461866969,2.542314814814815,0,0,21.85773998488284,0,0,0,0,0,0,0.5410256274324606,0.6171717981022184,1849.5533458257207,0.6645875506790853,0.4207726437671175,-0.78143491,7,6,4,8,0,0,0,0,0.4210526315789473,0,0.5263157894736842,290
O=[N+]([O-])c1no[n+]([O-])c1/N=N/c1c([N+](=O)[O-])no[n+]1[O-],84.039825,0,16,0,0,0,0,2,12,0,16,2,4,0,0,0,2,0,0,0.4320981069054337,-0.390383669,-1.111573051,216.94,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.239251701,0,0,0,0,0,0,0,0,0,0,5.971203703703703,5.519813712522046,0,-2.223146101,-0.952140967,0,0,20.923319790879315,0,7.785228804484757,0,0,0,0,0.3322521333805689,0.7218887169322308,2934.65596451506,0.3905731405382414,0.3887647001652249,0,4,0,8,8,0,0,0,0,0.4,0,0.5,117
O=[N+]([O-])c1no[n+]([O-])c1-c1c([N+](=O)[O-])no[n+]1[O-],84.762024,0,14,0,0,0,0,2,10,0,14,2,3,0,0,0,2,0,0,0.4447035139876285,-0.358748227,-1.179722222,192.22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.520648148,0,0,0,0,0,0,0,0,0,0,0,5.489765684051398,0,-2.32547808,-1.071296296,0,0,21.042796674225247,0,7.791322751322751,0,0,0,0,0.5884943037333866,0.6817414440869628,1630.997968304841,0.7568543692833564,0.3229800290682025,0,4,0,8,6,0,0,0,0,0.4444444444444444,0,0.5555555555555556,140
